更新日期,更新時間,其他國家/地區,個案/確診個案數目,確診個案中的死亡個案,備註
18/03/2020,9:00,加拿大,424,4,
18/03/2020,9:00,開曼群島,1,1,
18/03/2020,9:00,中非共和國,1,0,
18/03/2020,9:00,智利,156,0,
18/03/2020,9:00,哥倫比亞,45,0,
18/03/2020,9:00,剛果,1,0,
18/03/2020,9:00,哥斯達黎加,41,0,
18/03/2020,9:00,象牙海岸,6,0,
18/03/2020,9:00,克羅地亞,65,0,
18/03/2020,9:00,古巴,5,0,
18/03/2020,9:00,庫拉索,3,0,
18/03/2020,9:00,塞浦路斯,33,0,
18/03/2020,9:00,捷克,434,0,
18/03/2020,9:00,剛果民主共和國,3,0,
18/03/2020,9:00,丹麥,977,4,
18/03/2020,9:00,多米尼加共和國,21,1,
18/03/2020,9:00,厄瓜多爾,58,2,
18/03/2020,9:00,埃及,166,4,
18/03/2020,9:00,赤道幾內亞,1,0,
18/03/2020,9:00,愛沙尼亞,225,0,
18/03/2020,9:00,斯威士蘭,1,0,
18/03/2020,9:00,埃塞俄比亞,5,0,
18/03/2020,9:00,法羅群島,47,0,
18/03/2020,9:00,芬蘭,319,0,
18/03/2020,9:00,法國,7730,175,
18/03/2020,9:00,法屬圭亞那,7,0,
18/03/2020,9:00,法屬波利尼西亞,3,0,
18/03/2020,9:00,加蓬,1,0,
18/03/2020,9:00,格魯吉亞,34,0,
18/03/2020,9:00,德國,7156,12,
18/03/2020,9:00,加納,6,0,
18/03/2020,9:00,直布羅陀,3,0,
18/03/2020,9:00,希臘,387,4,
18/03/2020,9:00,瓜地洛普,18,0,
18/03/2020,9:00,關島,3,0,
18/03/2020,9:00,危地馬拉,1,1,
18/03/2020,9:00,根西島,1,0,
18/03/2020,9:00,畿內亞,1,0,
18/03/2020,9:00,圭亞那,4,1,
18/03/2020,9:00,教廷,1,0,
18/03/2020,9:00,洪都拉斯,8,0,
18/03/2020,9:00,香港特別行政區,168,4,包括1宗疑似個案
18/03/2020,9:00,匈牙利,50,1,
18/03/2020,9:00,冰島,225,2,
18/03/2020,9:00,印度,137,3,
18/03/2020,9:00,印尼,134,4,
18/03/2020,9:00,伊朗,16169,988,
18/03/2020,9:00,伊拉克,124,9,
18/03/2020,9:00,愛爾蘭,292,2,
18/03/2020,9:00,以色列,304,0,
18/03/2020,9:00,意大利,31506,2503,
18/03/2020,9:00,牙買加,10,0,
18/03/2020,9:00,日本,873,29,不包括712宗確診個案為郵輪乘客/船員 (當中包括7宗死亡個案)
18/03/2020,9:00,澤西,2,0,
18/03/2020,9:00,約旦,35,0,
18/03/2020,9:00,哈薩克斯坦,33,0,
18/03/2020,9:00,肯雅,3,0,
18/03/2020,9:00,韓國,8413,84,
18/03/2020,9:00,科威特,130,0,
18/03/2020,9:00,拉脫維亞,60,0,
18/03/2020,9:00,黎巴嫩,109,3,
18/03/2020,9:00,利比里亞,1,0,
18/03/2020,9:00,列支敦士登,7,0,
18/03/2020,9:00,立陶宛,25,0,
18/03/2020,9:00,盧森堡,81,1,
18/03/2020,9:00,澳門特別行政區,13,0,
18/03/2020,9:00,馬來西亞,553,0,
18/03/2020,9:00,馬爾代夫,13,0,
18/03/2020,9:00,馬耳他,30,0,
18/03/2020,9:00,馬提尼克島,16,0,
18/03/2020,9:00,毛里塔尼亞,1,0,
18/03/2020,9:00,馬約特島,1,0,
18/03/2020,9:00,墨西哥,53,0,
18/03/2020,9:00,摩納哥,9,0,
18/03/2020,9:00,蒙古,4,0,
18/03/2020,9:00,摩洛哥,38,2,
18/03/2020,9:00,納米比亞,2,0,
18/03/2020,9:00,尼泊爾,1,0,
18/03/2020,9:00,荷蘭,1705,24,
18/03/2020,9:00,新西蘭,11,0,
18/03/2020,9:00,尼日利亞,2,0,
18/03/2020,9:00,北馬其頓,31,0,
18/03/2020,9:00,挪威,1169,3,
18/03/2020,9:00,阿曼,24,0,
18/03/2020,9:00,巴基斯坦,187,0,
18/03/2020,9:00,巴勒斯坦,39,0,
18/03/2020,9:00,巴拿馬,69,1,
18/03/2020,9:00,巴拉圭,9,0,
18/03/2020,9:00,秘魯,86,0,
18/03/2020,9:00,菲律賓,187,14,
18/03/2020,9:00,波蘭,156,3,
18/03/2020,9:00,葡萄牙,448,0,
18/03/2020,9:00,波多黎各,3,0,
18/03/2020,9:00,卡塔爾,442,0,
18/03/2020,9:00,摩爾多瓦共和國,30,0,
18/03/2020,9:00,留尼旺島,9,0,
18/03/2020,9:00,羅馬尼亞,184,0,
18/03/2020,9:00,俄羅斯,93,0,
18/03/2020,9:00,盧旺達,7,0,
18/03/2020,9:00,聖巴泰勒米,3,0,
18/03/2020,9:00,聖盧西亞,2,0,
18/03/2020,9:00,聖馬丁,2,0,
18/03/2020,9:00,聖文森特和格林納丁斯,1,0,
18/03/2020,9:00,聖馬力諾,104,9,
18/03/2020,9:00,沙特阿拉伯,133,0,
18/03/2020,9:00,塞內加爾,27,0,
18/03/2020,9:00,塞爾維亞,72,0,
18/03/2020,9:00,塞舌爾,4,0,
18/03/2020,9:00,新加坡,243,0,
18/03/2020,9:00,斯洛伐克,97,0,
18/03/2020,9:00,斯洛文尼亞,275,0,
18/03/2020,9:00,索馬里,1,0,
18/03/2020,9:00,南非,62,0,
18/03/2020,9:00,西班牙,11178,491,
18/03/2020,9:00,斯里蘭卡,29,0,
18/03/2020,9:00,蘇丹,2,1,
18/03/2020,9:00,蘇里南,1,0,
18/03/2020,9:00,瑞典,1167,3,
18/03/2020,9:00,瑞士,2262,19,
18/03/2020,9:00,台灣,77,1,
18/03/2020,9:00,泰國,147,1,
18/03/2020,9:00,多哥,1,0,
18/03/2020,9:00,千里達及多巴哥,5,0,
18/03/2020,9:00,突尼斯,20,0,
18/03/2020,9:00,土耳其,47,0,
18/03/2020,9:00,烏克蘭,14,1,
18/03/2020,9:00,阿聯酋,98,0,
18/03/2020,9:00,英國,1954,55,
18/03/2020,9:00,坦桑尼亞,1,0,
18/03/2020,9:00,美國,3503,68,不包括美國包機返國人士：46宗(鑽石公主號)和3宗(武漢)
18/03/2020,9:00,美屬維爾京群島,2,0,
18/03/2020,9:00,烏拉圭,6,0,
18/03/2020,9:00,烏茲別克斯坦,16,0,
18/03/2020,9:00,委內瑞拉,33,0,
18/03/2020,9:00,越南,61,0,
18/03/2020,18:00,阿富汗,21,0,
18/03/2020,18:00,阿爾巴尼亞,55,1,
18/03/2020,18:00,阿爾及利亞,60,4,
18/03/2020,18:00,安道爾,14,0,
18/03/2020,18:00,安提瓜和巴布達,1,0,
18/03/2020,18:00,阿根廷,65,2,
18/03/2020,18:00,亞美尼亞,52,0,
18/03/2020,18:00,阿魯巴,2,0,
18/03/2020,18:00,澳洲,454,5,
18/03/2020,18:00,奧地利,1471,3,
18/03/2020,18:00,阿塞拜疆,28,0,
18/03/2020,18:00,巴哈馬,1,0,
18/03/2020,18:00,巴林,242,1,
18/03/2020,18:00,孟加拉,8,0,
18/03/2020,18:00,白俄羅斯,36,0,
18/03/2020,18:00,比利時,1243,5,
18/03/2020,18:00,貝寧,1,0,
18/03/2020,18:00,不丹,1,0,
18/03/2020,18:00,玻利維亞,11,0,
18/03/2020,18:00,波斯尼亞和黑塞哥維那,21,0,
18/03/2020,18:00,巴西,234,0,
18/03/2020,18:00,文萊,50,0,
18/03/2020,18:00,保加利亞,81,2,
18/03/2020,18:00,布基納法索,15,0,
18/03/2020,18:00,柬埔寨,24,0,
18/03/2020,18:00,喀麥隆,5,0,
18/03/2020,18:00,加拿大,569,8,
18/03/2020,18:00,開曼群島,1,1,
18/03/2020,18:00,中非共和國,1,0,
18/03/2020,18:00,智利,156,0,
18/03/2020,18:00,哥倫比亞,45,0,
18/03/2020,18:00,剛果,1,0,
18/03/2020,18:00,哥斯達黎加,41,0,
18/03/2020,18:00,象牙海岸,6,0,
18/03/2020,18:00,克羅地亞,65,0,
18/03/2020,18:00,古巴,5,0,
18/03/2020,18:00,庫拉索,3,0,
18/03/2020,18:00,塞浦路斯,33,0,
18/03/2020,18:00,捷克,434,0,
18/03/2020,18:00,剛果民主共和國,3,0,
18/03/2020,18:00,丹麥,977,4,
18/03/2020,18:00,多米尼加共和國,21,1,
18/03/2020,18:00,厄瓜多爾,58,2,
18/03/2020,18:00,埃及,166,4,
18/03/2020,18:00,赤道幾內亞,1,0,
18/03/2020,18:00,愛沙尼亞,225,0,
18/03/2020,18:00,斯威士蘭,1,0,
18/03/2020,18:00,埃塞俄比亞,5,0,
18/03/2020,18:00,法羅群島,47,0,
18/03/2020,18:00,芬蘭,319,0,
18/03/2020,18:00,法國,7730,175,
18/03/2020,18:00,法屬圭亞那,7,0,
18/03/2020,18:00,法屬波利尼西亞,3,0,
18/03/2020,18:00,加蓬,1,0,
18/03/2020,18:00,格魯吉亞,34,0,
18/03/2020,18:00,德國,7156,12,
18/03/2020,18:00,加納,6,0,
18/03/2020,18:00,直布羅陀,3,0,
18/03/2020,18:00,希臘,387,5,
18/03/2020,18:00,瓜地洛普,18,0,
18/03/2020,18:00,關島,3,0,
18/03/2020,18:00,危地馬拉,1,1,
18/03/2020,18:00,根西島,1,0,
18/03/2020,18:00,畿內亞,1,0,
18/03/2020,18:00,圭亞那,4,1,
18/03/2020,18:00,教廷,1,0,
18/03/2020,18:00,洪都拉斯,8,0,
18/03/2020,18:00,香港特別行政區,182,4,包括1宗疑似個案
18/03/2020,18:00,匈牙利,50,1,
18/03/2020,18:00,冰島,225,2,
18/03/2020,18:00,印度,147,3,
18/03/2020,18:00,印尼,134,4,
18/03/2020,18:00,伊朗,16169,988,
18/03/2020,18:00,伊拉克,124,9,
18/03/2020,18:00,愛爾蘭,292,2,
18/03/2020,18:00,以色列,304,0,
18/03/2020,18:00,意大利,31506,2503,
18/03/2020,18:00,牙買加,10,0,
18/03/2020,18:00,日本,873,29,不包括712宗確診個案為郵輪乘客/船員 (當中包括7宗死亡個案)
18/03/2020,18:00,澤西,2,0,
18/03/2020,18:00,約旦,35,0,
18/03/2020,18:00,哈薩克斯坦,33,0,
18/03/2020,18:00,肯雅,3,0,
18/03/2020,18:00,韓國,8413,84,
18/03/2020,18:00,科威特,130,0,
18/03/2020,18:00,拉脫維亞,60,0,
18/03/2020,18:00,黎巴嫩,109,3,
18/03/2020,18:00,利比里亞,1,0,
18/03/2020,18:00,列支敦士登,7,0,
18/03/2020,18:00,立陶宛,25,0,
18/03/2020,18:00,盧森堡,81,1,
18/03/2020,18:00,澳門特別行政區,14,0,
18/03/2020,18:00,馬來西亞,673,2,
18/03/2020,18:00,馬爾代夫,13,0,
18/03/2020,18:00,馬耳他,30,0,
18/03/2020,18:00,馬提尼克島,16,0,
18/03/2020,18:00,毛里塔尼亞,1,0,
18/03/2020,18:00,馬約特島,1,0,
18/03/2020,18:00,墨西哥,53,0,
18/03/2020,18:00,摩納哥,9,0,
18/03/2020,18:00,蒙古,4,0,
18/03/2020,18:00,摩洛哥,38,2,
18/03/2020,18:00,納米比亞,2,0,
18/03/2020,18:00,尼泊爾,1,0,
18/03/2020,18:00,荷蘭,1705,43,
18/03/2020,18:00,新西蘭,11,0,
18/03/2020,18:00,尼日利亞,2,0,
18/03/2020,18:00,北馬其頓,31,0,
18/03/2020,18:00,挪威,1308,3,
18/03/2020,18:00,阿曼,24,0,
18/03/2020,18:00,巴基斯坦,187,0,
18/03/2020,18:00,巴勒斯坦,39,0,
18/03/2020,18:00,巴拿馬,69,1,
18/03/2020,18:00,巴拉圭,9,0,
18/03/2020,18:00,秘魯,86,0,
18/03/2020,18:00,菲律賓,187,14,
18/03/2020,18:00,波蘭,156,3,
18/03/2020,18:00,葡萄牙,448,1,
18/03/2020,18:00,波多黎各,3,0,
18/03/2020,18:00,卡塔爾,442,0,
18/03/2020,18:00,摩爾多瓦共和國,30,0,
18/03/2020,18:00,留尼旺島,9,0,
18/03/2020,18:00,羅馬尼亞,184,0,
18/03/2020,18:00,俄羅斯,93,0,
18/03/2020,18:00,盧旺達,7,0,
18/03/2020,18:00,聖巴泰勒米,3,0,
18/03/2020,18:00,聖盧西亞,2,0,
18/03/2020,18:00,聖馬丁,2,0,
18/03/2020,18:00,聖文森特和格林納丁斯,1,0,
18/03/2020,18:00,聖馬力諾,104,9,
18/03/2020,18:00,沙特阿拉伯,133,0,
18/03/2020,18:00,塞內加爾,27,0,
18/03/2020,18:00,塞爾維亞,72,0,
18/03/2020,18:00,塞舌爾,4,0,
18/03/2020,18:00,新加坡,266,0,
18/03/2020,18:00,斯洛伐克,97,0,
18/03/2020,18:00,斯洛文尼亞,275,1,
18/03/2020,18:00,索馬里,1,0,
18/03/2020,18:00,南非,62,0,
18/03/2020,18:00,西班牙,11178,491,
18/03/2020,18:00,斯里蘭卡,29,0,
18/03/2020,18:00,蘇丹,2,1,
18/03/2020,18:00,蘇里南,1,0,
18/03/2020,18:00,瑞典,1167,3,
18/03/2020,18:00,瑞士,2262,19,
18/03/2020,18:00,台灣,77,1,
18/03/2020,18:00,泰國,177,1,
18/03/2020,18:00,多哥,1,0,
18/03/2020,18:00,千里達及多巴哥,5,0,
18/03/2020,18:00,突尼斯,20,0,
18/03/2020,18:00,土耳其,47,0,
18/03/2020,18:00,烏克蘭,14,1,
18/03/2020,18:00,阿聯酋,98,0,
18/03/2020,18:00,英國,1954,60,
18/03/2020,18:00,坦桑尼亞,1,0,
18/03/2020,18:00,美國,4226,75,不包括美國包機返國人士：46宗(鑽石公主號)和3宗(武漢)
18/03/2020,18:00,美屬維爾京群島,2,0,
18/03/2020,18:00,烏拉圭,6,0,
18/03/2020,18:00,烏茲別克斯坦,16,0,
18/03/2020,18:00,委內瑞拉,33,0,
18/03/2020,18:00,越南,61,0,
19/03/2020,9:00,阿富汗,22,0,
19/03/2020,9:00,阿爾巴尼亞,55,1,
19/03/2020,9:00,阿爾及利亞,60,4,
19/03/2020,9:00,安道爾,16,0,
19/03/2020,9:00,安提瓜和巴布達,1,0,
19/03/2020,9:00,阿根廷,65,2,
19/03/2020,9:00,亞美尼亞,52,0,
19/03/2020,9:00,阿魯巴,2,0,
19/03/2020,9:00,澳洲,454,5,
19/03/2020,9:00,奧地利,1646,4,
19/03/2020,9:00,阿塞拜疆,28,0,
19/03/2020,9:00,巴哈馬,1,0,
19/03/2020,9:00,巴林,255,1,
19/03/2020,9:00,孟加拉,8,0,
19/03/2020,9:00,白俄羅斯,36,0,
19/03/2020,9:00,比利時,1486,14,
19/03/2020,9:00,貝寧,1,0,
19/03/2020,9:00,不丹,1,0,
19/03/2020,9:00,玻利維亞,11,0,
19/03/2020,9:00,波斯尼亞和黑塞哥維那,21,0,
19/03/2020,9:00,巴西,234,0,
19/03/2020,9:00,文萊,54,0,
19/03/2020,9:00,保加利亞,81,2,
19/03/2020,9:00,布基納法索,20,0,
19/03/2020,9:00,柬埔寨,24,0,
19/03/2020,9:00,喀麥隆,5,0,
19/03/2020,9:00,加拿大,621,9,
19/03/2020,9:00,開曼群島,1,1,
19/03/2020,9:00,中非共和國,1,0,
19/03/2020,9:00,智利,156,0,
19/03/2020,9:00,哥倫比亞,45,0,
19/03/2020,9:00,剛果,1,0,
19/03/2020,9:00,哥斯達黎加,41,0,
19/03/2020,9:00,象牙海岸,6,0,
19/03/2020,9:00,克羅地亞,65,0,
19/03/2020,9:00,古巴,5,0,
19/03/2020,9:00,庫拉索,3,0,
19/03/2020,9:00,塞浦路斯,33,0,
19/03/2020,9:00,捷克,434,0,
19/03/2020,9:00,剛果民主共和國,3,0,
19/03/2020,9:00,丹麥,1057,4,
19/03/2020,9:00,多米尼加共和國,21,1,
19/03/2020,9:00,厄瓜多爾,58,2,
19/03/2020,9:00,埃及,166,4,
19/03/2020,9:00,赤道幾內亞,1,0,
19/03/2020,9:00,愛沙尼亞,225,0,
19/03/2020,9:00,斯威士蘭,1,0,
19/03/2020,9:00,埃塞俄比亞,5,0,
19/03/2020,9:00,法羅群島,47,0,
19/03/2020,9:00,芬蘭,319,0,
19/03/2020,9:00,法國,9134,264,
19/03/2020,9:00,法屬圭亞那,7,0,
19/03/2020,9:00,法屬波利尼西亞,3,0,
19/03/2020,9:00,加蓬,1,0,
19/03/2020,9:00,格魯吉亞,34,0,
19/03/2020,9:00,德國,8198,12,
19/03/2020,9:00,加納,6,0,
19/03/2020,9:00,直布羅陀,3,0,
19/03/2020,9:00,希臘,387,5,
19/03/2020,9:00,瓜地洛普,18,0,
19/03/2020,9:00,關島,3,0,
19/03/2020,9:00,危地馬拉,6,1,
19/03/2020,9:00,根西島,1,0,
19/03/2020,9:00,畿內亞,1,0,
19/03/2020,9:00,圭亞那,4,1,
19/03/2020,9:00,教廷,1,0,
19/03/2020,9:00,洪都拉斯,8,0,
19/03/2020,9:00,香港特別行政區,193,4,包括1宗疑似個案
19/03/2020,9:00,匈牙利,58,1,
19/03/2020,9:00,冰島,250,2,
19/03/2020,9:00,印度,151,3,
19/03/2020,9:00,印尼,172,5,
19/03/2020,9:00,伊朗,17361,1135,
19/03/2020,9:00,伊拉克,154,11,
19/03/2020,9:00,愛爾蘭,292,2,
19/03/2020,9:00,以色列,427,0,
19/03/2020,9:00,意大利,35713,2978,
19/03/2020,9:00,牙買加,12,0,
19/03/2020,9:00,日本,914,31,不包括712宗確診個案為郵輪乘客/船員 (當中包括7宗死亡個案)
19/03/2020,9:00,澤西,5,0,
19/03/2020,9:00,約旦,35,0,
19/03/2020,9:00,哈薩克斯坦,33,0,
19/03/2020,9:00,肯雅,3,0,
19/03/2020,9:00,韓國,8565,91,
19/03/2020,9:00,科威特,130,0,
19/03/2020,9:00,拉脫維亞,71,0,
19/03/2020,9:00,黎巴嫩,120,3,
19/03/2020,9:00,利比里亞,1,0,
19/03/2020,9:00,列支敦士登,7,0,
19/03/2020,9:00,立陶宛,26,0,
19/03/2020,9:00,盧森堡,140,1,
19/03/2020,9:00,澳門特別行政區,17,0,
19/03/2020,9:00,馬來西亞,790,2,
19/03/2020,9:00,馬爾代夫,13,0,
19/03/2020,9:00,馬耳他,38,0,
19/03/2020,9:00,馬提尼克島,16,0,
19/03/2020,9:00,毛里塔尼亞,1,0,
19/03/2020,9:00,馬約特島,1,0,
19/03/2020,9:00,墨西哥,82,0,
19/03/2020,9:00,摩納哥,9,0,
19/03/2020,9:00,蒙古,4,0,
19/03/2020,9:00,黑山,2,0,
19/03/2020,9:00,摩洛哥,38,2,
19/03/2020,9:00,納米比亞,2,0,
19/03/2020,9:00,尼泊爾,1,0,
19/03/2020,9:00,荷蘭,2051,58,
19/03/2020,9:00,新西蘭,11,0,
19/03/2020,9:00,尼日利亞,2,0,
19/03/2020,9:00,北馬其頓,31,0,
19/03/2020,9:00,挪威,1423,3,
19/03/2020,9:00,阿曼,24,0,
19/03/2020,9:00,巴基斯坦,187,0,
19/03/2020,9:00,巴勒斯坦,41,0,
19/03/2020,9:00,巴拿馬,69,1,
19/03/2020,9:00,巴拉圭,9,0,
19/03/2020,9:00,秘魯,86,0,
19/03/2020,9:00,菲律賓,202,17,
19/03/2020,9:00,波蘭,246,5,
19/03/2020,9:00,葡萄牙,448,1,
19/03/2020,9:00,波多黎各,3,0,
19/03/2020,9:00,卡塔爾,452,0,
19/03/2020,9:00,摩爾多瓦共和國,30,0,
19/03/2020,9:00,留尼旺島,9,0,
19/03/2020,9:00,羅馬尼亞,184,0,
19/03/2020,9:00,俄羅斯,147,0,
19/03/2020,9:00,盧旺達,7,0,
19/03/2020,9:00,聖巴泰勒米,3,0,
19/03/2020,9:00,聖盧西亞,2,0,
19/03/2020,9:00,聖馬丁,2,0,
19/03/2020,9:00,聖文森特和格林納丁斯,1,0,
19/03/2020,9:00,聖馬力諾,104,11,
19/03/2020,9:00,沙特阿拉伯,171,0,
19/03/2020,9:00,塞內加爾,27,0,
19/03/2020,9:00,塞爾維亞,85,0,
19/03/2020,9:00,塞舌爾,4,0,
19/03/2020,9:00,新加坡,313,0,
19/03/2020,9:00,斯洛伐克,97,0,
19/03/2020,9:00,斯洛文尼亞,275,1,
19/03/2020,9:00,索馬里,1,0,
19/03/2020,9:00,南非,62,0,
19/03/2020,9:00,西班牙,13716,598,
19/03/2020,9:00,斯里蘭卡,29,0,
19/03/2020,9:00,蘇丹,2,1,
19/03/2020,9:00,蘇里南,1,0,
19/03/2020,9:00,瑞典,1279,3,
19/03/2020,9:00,瑞士,2765,21,
19/03/2020,9:00,台灣,100,1,
19/03/2020,9:00,泰國,177,1,
19/03/2020,9:00,多哥,1,0,
19/03/2020,9:00,千里達及多巴哥,5,0,
19/03/2020,9:00,突尼斯,24,0,
19/03/2020,9:00,土耳其,47,0,
19/03/2020,9:00,烏克蘭,14,2,
19/03/2020,9:00,阿聯酋,98,0,
19/03/2020,9:00,英國,2626,103,
19/03/2020,9:00,坦桑尼亞,1,0,
19/03/2020,9:00,美國,7038,97,不包括美國包機返國人士：46宗(鑽石公主號)和3宗(武漢)
19/03/2020,9:00,美屬維爾京群島,2,0,
19/03/2020,9:00,烏拉圭,6,0,
19/03/2020,9:00,烏茲別克斯坦,16,0,
19/03/2020,9:00,委內瑞拉,33,0,
19/03/2020,9:00,越南,61,0,
19/03/2020,18:00,阿富汗,22,0,
19/03/2020,18:00,阿爾巴尼亞,55,1,
19/03/2020,18:00,阿爾及利亞,60,4,
19/03/2020,18:00,安道爾,16,0,
19/03/2020,18:00,安提瓜和巴布達,1,0,
19/03/2020,18:00,阿根廷,65,2,
19/03/2020,18:00,亞美尼亞,52,0,
19/03/2020,18:00,阿魯巴,2,0,
19/03/2020,18:00,澳洲,454,5,
19/03/2020,18:00,奧地利,1646,4,
19/03/2020,18:00,阿塞拜疆,28,0,
19/03/2020,18:00,巴哈馬,1,0,
19/03/2020,18:00,巴林,255,1,
19/03/2020,18:00,孟加拉,8,0,
19/03/2020,18:00,白俄羅斯,36,0,
19/03/2020,18:00,比利時,1486,14,
19/03/2020,18:00,貝寧,1,0,
19/03/2020,18:00,不丹,1,0,
19/03/2020,18:00,玻利維亞,11,0,
19/03/2020,18:00,波斯尼亞和黑塞哥維那,21,0,
19/03/2020,18:00,巴西,234,0,
19/03/2020,18:00,文萊,54,0,
19/03/2020,18:00,保加利亞,81,2,
19/03/2020,18:00,布基納法索,20,0,
19/03/2020,18:00,柬埔寨,24,0,
19/03/2020,18:00,喀麥隆,5,0,
19/03/2020,18:00,加拿大,621,9,
19/03/2020,18:00,開曼群島,1,1,
19/03/2020,18:00,中非共和國,1,0,
19/03/2020,18:00,智利,156,0,
19/03/2020,18:00,哥倫比亞,45,0,
19/03/2020,18:00,剛果,1,0,
19/03/2020,18:00,哥斯達黎加,41,0,
19/03/2020,18:00,象牙海岸,6,0,
19/03/2020,18:00,克羅地亞,65,0,
19/03/2020,18:00,古巴,5,0,
19/03/2020,18:00,庫拉索,3,0,
19/03/2020,18:00,塞浦路斯,33,0,
19/03/2020,18:00,捷克,434,0,
19/03/2020,18:00,剛果民主共和國,3,0,
19/03/2020,18:00,丹麥,1057,4,
19/03/2020,18:00,多米尼加共和國,21,1,
19/03/2020,18:00,厄瓜多爾,58,2,
19/03/2020,18:00,埃及,166,4,
19/03/2020,18:00,赤道幾內亞,1,0,
19/03/2020,18:00,愛沙尼亞,225,0,
19/03/2020,18:00,斯威士蘭,1,0,
19/03/2020,18:00,埃塞俄比亞,5,0,
19/03/2020,18:00,法羅群島,47,0,
19/03/2020,18:00,芬蘭,319,0,
19/03/2020,18:00,法國,9134,264,
19/03/2020,18:00,法屬圭亞那,7,0,
19/03/2020,18:00,法屬波利尼西亞,3,0,
19/03/2020,18:00,加蓬,1,0,
19/03/2020,18:00,格魯吉亞,34,0,
19/03/2020,18:00,德國,8198,12,
19/03/2020,18:00,加納,6,0,
19/03/2020,18:00,直布羅陀,3,0,
19/03/2020,18:00,希臘,387,5,
19/03/2020,18:00,瓜地洛普,18,0,
19/03/2020,18:00,關島,3,0,
19/03/2020,18:00,危地馬拉,6,1,
19/03/2020,18:00,根西島,1,0,
19/03/2020,18:00,畿內亞,1,0,
19/03/2020,18:00,圭亞那,4,1,
19/03/2020,18:00,教廷,1,0,
19/03/2020,18:00,洪都拉斯,8,0,
19/03/2020,18:00,香港特別行政區,209,4,包括1宗疑似個案
19/03/2020,18:00,匈牙利,58,1,
19/03/2020,18:00,冰島,250,2,
19/03/2020,18:00,印度,151,3,
19/03/2020,18:00,印尼,172,5,
19/03/2020,18:00,伊朗,17361,1135,
19/03/2020,18:00,伊拉克,154,11,
19/03/2020,18:00,愛爾蘭,292,2,
19/03/2020,18:00,以色列,427,0,
19/03/2020,18:00,意大利,35713,2978,
19/03/2020,18:00,牙買加,12,0,
19/03/2020,18:00,日本,914,31,不包括712宗確診個案為郵輪乘客/船員 (當中包括7宗死亡個案)
19/03/2020,18:00,澤西,5,0,
19/03/2020,18:00,約旦,35,0,
19/03/2020,18:00,哈薩克斯坦,33,0,
19/03/2020,18:00,肯雅,3,0,
19/03/2020,18:00,韓國,8565,91,
19/03/2020,18:00,科威特,130,0,
19/03/2020,18:00,拉脫維亞,71,0,
19/03/2020,18:00,黎巴嫩,120,3,
19/03/2020,18:00,利比里亞,1,0,
19/03/2020,18:00,列支敦士登,7,0,
19/03/2020,18:00,立陶宛,26,0,
19/03/2020,18:00,盧森堡,140,1,
19/03/2020,18:00,澳門特別行政區,17,0,
19/03/2020,18:00,馬來西亞,790,2,
19/03/2020,18:00,馬爾代夫,13,0,
19/03/2020,18:00,馬耳他,38,0,
19/03/2020,18:00,馬提尼克島,16,0,
19/03/2020,18:00,毛里塔尼亞,1,0,
19/03/2020,18:00,馬約特島,1,0,
19/03/2020,18:00,墨西哥,82,0,
19/03/2020,18:00,摩納哥,9,0,
19/03/2020,18:00,蒙古,4,0,
19/03/2020,18:00,黑山,2,0,
19/03/2020,18:00,摩洛哥,38,2,
19/03/2020,18:00,納米比亞,2,0,
19/03/2020,18:00,尼泊爾,1,0,
19/03/2020,18:00,荷蘭,2051,58,
19/03/2020,18:00,新西蘭,11,0,
19/03/2020,18:00,尼日利亞,2,0,
19/03/2020,18:00,北馬其頓,31,0,
19/03/2020,18:00,挪威,1423,3,
19/03/2020,18:00,阿曼,24,0,
19/03/2020,18:00,巴基斯坦,187,0,
19/03/2020,18:00,巴勒斯坦,41,0,
19/03/2020,18:00,巴拿馬,69,1,
19/03/2020,18:00,巴拉圭,9,0,
19/03/2020,18:00,秘魯,86,0,
19/03/2020,18:00,菲律賓,202,17,
19/03/2020,18:00,波蘭,246,5,
19/03/2020,18:00,葡萄牙,448,1,
19/03/2020,18:00,波多黎各,3,0,
19/03/2020,18:00,卡塔爾,452,0,
19/03/2020,18:00,摩爾多瓦共和國,30,0,
19/03/2020,18:00,留尼旺島,9,0,
19/03/2020,18:00,羅馬尼亞,184,0,
19/03/2020,18:00,俄羅斯,147,0,
19/03/2020,18:00,盧旺達,7,0,
19/03/2020,18:00,聖巴泰勒米,3,0,
19/03/2020,18:00,聖盧西亞,2,0,
19/03/2020,18:00,聖馬丁,2,0,
19/03/2020,18:00,聖文森特和格林納丁斯,1,0,
19/03/2020,18:00,聖馬力諾,104,11,
19/03/2020,18:00,沙特阿拉伯,171,0,
19/03/2020,18:00,塞內加爾,27,0,
19/03/2020,18:00,塞爾維亞,85,0,
19/03/2020,18:00,塞舌爾,4,0,
19/03/2020,18:00,新加坡,313,0,
19/03/2020,18:00,斯洛伐克,97,0,
19/03/2020,18:00,斯洛文尼亞,275,1,
19/03/2020,18:00,索馬里,1,0,
19/03/2020,18:00,南非,62,0,
19/03/2020,18:00,西班牙,13716,598,
19/03/2020,18:00,斯里蘭卡,29,0,
19/03/2020,18:00,蘇丹,2,1,
19/03/2020,18:00,蘇里南,1,0,
19/03/2020,18:00,瑞典,1279,3,
19/03/2020,18:00,瑞士,2765,21,
